id;date;data_table
296;2020/09/18 16:17:14;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""dissolved-oxygen_1H"",""value"":""-90305""},{""name"":""dissolved-oxygen_1L"",""value"":""12""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-108""},{""name"":""tss-90_1L"",""value"":""35""},{""name"":""temperature_1H"",""value"":""-7274""},{""name"":""temperature_1L"",""value"":""10""},{""name"":""oil-water_1H"",""value"":""2997""},{""name"":""oil-water_1L"",""value"":""65""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""},{""name"":""conductivity-DC_1H"",""value"":""-213""},{""name"":""conductivity-DC_1L"",""value"":""15""},{""name"":""water-quality_1H"",""value"":""-63""},{""name"":""water-quality_1L"",""value"":""95""}]}]"
297;2020/09/18 16:17:21;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""},{""name"":""dissolved-oxygen_1H"",""value"":""-89468""},{""name"":""dissolved-oxygen_1L"",""value"":""95""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-112""},{""name"":""tss-90_1L"",""value"":""23""},{""name"":""temperature_1H"",""value"":""-7281""},{""name"":""temperature_1L"",""value"":""88""},{""name"":""oil-water_1H"",""value"":""3018""},{""name"":""oil-water_1L"",""value"":""89""},{""name"":""conductivity-AC_1H"",""value"":""22950""},{""name"":""conductivity-AC_1L"",""value"":""23""},{""name"":""conductivity-DC_1H"",""value"":""-247""},{""name"":""conductivity-DC_1L"",""value"":""45""},{""name"":""water-quality_1H"",""value"":""-74""},{""name"":""water-quality_1L"",""value"":""24""}]}]"
298;2020/09/18 16:17:28;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""dissolved-oxygen_1H"",""value"":""-88632""},{""name"":""dissolved-oxygen_1L"",""value"":""80""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-116""},{""name"":""tss-90_1L"",""value"":""11""},{""name"":""temperature_1H"",""value"":""-7289""},{""name"":""temperature_1L"",""value"":""66""},{""name"":""oil-water_1H"",""value"":""3040""},{""name"":""oil-water_1L"",""value"":""13""},{""name"":""conductivity-AC_1H"",""value"":""23137""},{""name"":""conductivity-AC_1L"",""value"":""70""},{""name"":""conductivity-DC_1H"",""value"":""-281""},{""name"":""conductivity-DC_1L"",""value"":""75""},{""name"":""water-quality_1H"",""value"":""-84""},{""name"":""water-quality_1L"",""value"":""53""}]}]"
299;2020/09/18 16:17:35;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""dissolved-oxygen_1H"",""value"":""-87796""},{""name"":""dissolved-oxygen_1L"",""value"":""63""},{""name"":""tss-180_1H"",""value"":""-889""},{""name"":""tss-180_1L"",""value"":""40""},{""name"":""tss-90_1H"",""value"":""-119""},{""name"":""tss-90_1L"",""value"":""99""},{""name"":""temperature_1H"",""value"":""-7297""},{""name"":""temperature_1L"",""value"":""44""},{""name"":""oil-water_1H"",""value"":""3061""},{""name"":""oil-water_1L"",""value"":""37""},{""name"":""conductivity-AC_1H"",""value"":""23325""},{""name"":""conductivity-AC_1L"",""value"":""17""},{""name"":""conductivity-DC_1H"",""value"":""-316""},{""name"":""conductivity-DC_1L"",""value"":""05""},{""name"":""water-quality_1H"",""value"":""-94""},{""name"":""water-quality_1L"",""value"":""82""}]}]"
300;2020/09/18 16:17:41;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""dissolved-oxygen_1H"",""value"":""-86960""},{""name"":""dissolved-oxygen_1L"",""value"":""48""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-123""},{""name"":""tss-90_1L"",""value"":""87""},{""name"":""temperature_1H"",""value"":""-7305""},{""name"":""temperature_1L"",""value"":""23""},{""name"":""oil-water_1H"",""value"":""3082""},{""name"":""oil-water_1L"",""value"":""61""},{""name"":""conductivity-AC_1H"",""value"":""23512""},{""name"":""conductivity-AC_1L"",""value"":""64""},{""name"":""conductivity-DC_1H"",""value"":""-350""},{""name"":""conductivity-DC_1L"",""value"":""35""},{""name"":""water-quality_1H"",""value"":""-105""},{""name"":""water-quality_1L"",""value"":""11""}]}]"
301;2020/09/18 16:17:48;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""dissolved-oxygen_1H"",""value"":""-86124""},{""name"":""dissolved-oxygen_1L"",""value"":""31""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-127""},{""name"":""tss-90_1L"",""value"":""75""},{""name"":""temperature_1H"",""value"":""-7313""},{""name"":""temperature_1L"",""value"":""01""},{""name"":""oil-water_1H"",""value"":""3103""},{""name"":""oil-water_1L"",""value"":""85""},{""name"":""conductivity-AC_1H"",""value"":""23700""},{""name"":""conductivity-AC_1L"",""value"":""11""},{""name"":""conductivity-DC_1H"",""value"":""-384""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-115""},{""name"":""water-quality_1L"",""value"":""40""}]}]"
302;2020/09/18 16:17:55;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""dissolved-oxygen_1H"",""value"":""-85288""},{""name"":""dissolved-oxygen_1L"",""value"":""16""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-131""},{""name"":""tss-90_1L"",""value"":""63""},{""name"":""temperature_1H"",""value"":""-7320""},{""name"":""temperature_1L"",""value"":""79""},{""name"":""oil-water_1H"",""value"":""3125""},{""name"":""oil-water_1L"",""value"":""08""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""},{""name"":""conductivity-DC_1H"",""value"":""-418""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-125""},{""name"":""water-quality_1L"",""value"":""69""}]}]"
303;2020/09/18 16:18:01;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4034""},{""name"":""ph_1L"",""value"":""27""},{""name"":""dissolved-oxygen_1H"",""value"":""-84451""},{""name"":""dissolved-oxygen_1L"",""value"":""99""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-135""},{""name"":""tss-90_1L"",""value"":""51""},{""name"":""temperature_1H"",""value"":""-7328""},{""name"":""temperature_1L"",""value"":""57""},{""name"":""oil-water_1H"",""value"":""3146""},{""name"":""oil-water_1L"",""value"":""32""},{""name"":""conductivity-AC_1H"",""value"":""24075""},{""name"":""conductivity-AC_1L"",""value"":""05""},{""name"":""conductivity-DC_1H"",""value"":""-453""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-135""},{""name"":""water-quality_1L"",""value"":""98""}]}]"
304;2020/09/18 16:18:08;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""dissolved-oxygen_1H"",""value"":""-83615""},{""name"":""dissolved-oxygen_1L"",""value"":""84""},{""name"":""tss-180_1H"",""value"":""-874""},{""name"":""tss-180_1L"",""value"":""54""},{""name"":""tss-90_1H"",""value"":""-139""},{""name"":""tss-90_1L"",""value"":""39""},{""name"":""temperature_1H"",""value"":""-7336""},{""name"":""temperature_1L"",""value"":""35""},{""name"":""oil-water_1H"",""value"":""3167""},{""name"":""oil-water_1L"",""value"":""56""},{""name"":""conductivity-AC_1H"",""value"":""24262""},{""name"":""conductivity-AC_1L"",""value"":""52""},{""name"":""conductivity-DC_1H"",""value"":""-487""},{""name"":""conductivity-DC_1L"",""value"":""55""},{""name"":""water-quality_1H"",""value"":""-146""},{""name"":""water-quality_1L"",""value"":""27""}]}]"
305;2020/09/18 16:18:15;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4151""},{""name"":""ph_1L"",""value"":""15""},{""name"":""dissolved-oxygen_1H"",""value"":""-82779""},{""name"":""dissolved-oxygen_1L"",""value"":""67""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-143""},{""name"":""tss-90_1L"",""value"":""27""},{""name"":""temperature_1H"",""value"":""-7344""},{""name"":""temperature_1L"",""value"":""13""},{""name"":""oil-water_1H"",""value"":""3188""},{""name"":""oil-water_1L"",""value"":""80""},{""name"":""conductivity-AC_1H"",""value"":""24449""},{""name"":""conductivity-AC_1L"",""value"":""99""},{""name"":""conductivity-DC_1H"",""value"":""-521""},{""name"":""conductivity-DC_1L"",""value"":""85""},{""name"":""water-quality_1H"",""value"":""-156""},{""name"":""water-quality_1L"",""value"":""56""}]}]"
306;2020/09/18 16:18:22;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""dissolved-oxygen_1H"",""value"":""-81943""},{""name"":""dissolved-oxygen_1L"",""value"":""52""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-147""},{""name"":""tss-90_1L"",""value"":""15""},{""name"":""temperature_1H"",""value"":""-7351""},{""name"":""temperature_1L"",""value"":""91""},{""name"":""oil-water_1H"",""value"":""3210""},{""name"":""oil-water_1L"",""value"":""04""},{""name"":""conductivity-AC_1H"",""value"":""24637""},{""name"":""conductivity-AC_1L"",""value"":""46""},{""name"":""conductivity-DC_1H"",""value"":""-556""},{""name"":""conductivity-DC_1L"",""value"":""15""},{""name"":""water-quality_1H"",""value"":""-166""},{""name"":""water-quality_1L"",""value"":""85""}]}]"
307;2020/09/18 16:18:28;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""dissolved-oxygen_1H"",""value"":""-81107""},{""name"":""dissolved-oxygen_1L"",""value"":""35""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-151""},{""name"":""tss-90_1L"",""value"":""03""},{""name"":""temperature_1H"",""value"":""-7359""},{""name"":""temperature_1L"",""value"":""69""},{""name"":""oil-water_1H"",""value"":""3231""},{""name"":""oil-water_1L"",""value"":""28""},{""name"":""conductivity-AC_1H"",""value"":""24824""},{""name"":""conductivity-AC_1L"",""value"":""93""},{""name"":""conductivity-DC_1H"",""value"":""-590""},{""name"":""conductivity-DC_1L"",""value"":""45""},{""name"":""water-quality_1H"",""value"":""-177""},{""name"":""water-quality_1L"",""value"":""14""}]}]"
308;2020/09/18 16:18:35;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4326""},{""name"":""ph_1L"",""value"":""47""},{""name"":""dissolved-oxygen_1H"",""value"":""-80271""},{""name"":""dissolved-oxygen_1L"",""value"":""20""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-154""},{""name"":""tss-90_1L"",""value"":""91""},{""name"":""temperature_1H"",""value"":""-7367""},{""name"":""temperature_1L"",""value"":""47""},{""name"":""oil-water_1H"",""value"":""3252""},{""name"":""oil-water_1L"",""value"":""52""},{""name"":""conductivity-AC_1H"",""value"":""25012""},{""name"":""conductivity-AC_1L"",""value"":""40""},{""name"":""conductivity-DC_1H"",""value"":""-624""},{""name"":""conductivity-DC_1L"",""value"":""75""},{""name"":""water-quality_1H"",""value"":""-187""},{""name"":""water-quality_1L"",""value"":""43""}]}]"
309;2020/09/18 16:18:42;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4384""},{""name"":""ph_1L"",""value"":""91""},{""name"":""dissolved-oxygen_1H"",""value"":""-79435""},{""name"":""dissolved-oxygen_1L"",""value"":""03""},{""name"":""tss-180_1H"",""value"":""-889""},{""name"":""tss-180_1L"",""value"":""40""},{""name"":""tss-90_1H"",""value"":""-158""},{""name"":""tss-90_1L"",""value"":""79""},{""name"":""temperature_1H"",""value"":""-7375""},{""name"":""temperature_1L"",""value"":""25""},{""name"":""oil-water_1H"",""value"":""3273""},{""name"":""oil-water_1L"",""value"":""76""},{""name"":""conductivity-AC_1H"",""value"":""25199""},{""name"":""conductivity-AC_1L"",""value"":""87""},{""name"":""conductivity-DC_1H"",""value"":""-659""},{""name"":""conductivity-DC_1L"",""value"":""05""},{""name"":""water-quality_1H"",""value"":""-197""},{""name"":""water-quality_1L"",""value"":""72""}]}]"
310;2020/09/18 16:18:49;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4443""},{""name"":""ph_1L"",""value"":""35""},{""name"":""dissolved-oxygen_1H"",""value"":""-78598""},{""name"":""dissolved-oxygen_1L"",""value"":""88""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-162""},{""name"":""tss-90_1L"",""value"":""67""},{""name"":""temperature_1H"",""value"":""-7383""},{""name"":""temperature_1L"",""value"":""04""},{""name"":""oil-water_1H"",""value"":""3295""},{""name"":""oil-water_1L"",""value"":""00""},{""name"":""conductivity-AC_1H"",""value"":""25387""},{""name"":""conductivity-AC_1L"",""value"":""34""},{""name"":""conductivity-DC_1H"",""value"":""-693""},{""name"":""conductivity-DC_1L"",""value"":""35""},{""name"":""water-quality_1H"",""value"":""-208""},{""name"":""water-quality_1L"",""value"":""01""}]}]"
311;2020/09/18 16:18:55;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4501""},{""name"":""ph_1L"",""value"":""79""},{""name"":""dissolved-oxygen_1H"",""value"":""-77762""},{""name"":""dissolved-oxygen_1L"",""value"":""71""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-166""},{""name"":""tss-90_1L"",""value"":""55""},{""name"":""temperature_1H"",""value"":""-7390""},{""name"":""temperature_1L"",""value"":""82""},{""name"":""oil-water_1H"",""value"":""3316""},{""name"":""oil-water_1L"",""value"":""24""},{""name"":""conductivity-AC_1H"",""value"":""25574""},{""name"":""conductivity-AC_1L"",""value"":""81""},{""name"":""conductivity-DC_1H"",""value"":""-727""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-218""},{""name"":""water-quality_1L"",""value"":""30""}]}]"
312;2020/09/18 16:19:02;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""dissolved-oxygen_1H"",""value"":""-76926""},{""name"":""dissolved-oxygen_1L"",""value"":""55""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-170""},{""name"":""tss-90_1L"",""value"":""43""},{""name"":""temperature_1H"",""value"":""-7398""},{""name"":""temperature_1L"",""value"":""60""},{""name"":""oil-water_1H"",""value"":""3337""},{""name"":""oil-water_1L"",""value"":""47""},{""name"":""conductivity-AC_1H"",""value"":""25762""},{""name"":""conductivity-AC_1L"",""value"":""28""},{""name"":""conductivity-DC_1H"",""value"":""-761""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-228""},{""name"":""water-quality_1L"",""value"":""59""}]}]"
313;2020/09/18 16:19:09;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""dissolved-oxygen_1H"",""value"":""-76090""},{""name"":""dissolved-oxygen_1L"",""value"":""39""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-174""},{""name"":""tss-90_1L"",""value"":""31""},{""name"":""temperature_1H"",""value"":""-7406""},{""name"":""temperature_1L"",""value"":""38""},{""name"":""oil-water_1H"",""value"":""3358""},{""name"":""oil-water_1L"",""value"":""71""},{""name"":""conductivity-AC_1H"",""value"":""25949""},{""name"":""conductivity-AC_1L"",""value"":""75""},{""name"":""conductivity-DC_1H"",""value"":""-796""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-238""},{""name"":""water-quality_1L"",""value"":""88""}]}]"
314;2020/09/18 16:19:15;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4677""},{""name"":""ph_1L"",""value"":""11""},{""name"":""dissolved-oxygen_1H"",""value"":""-75254""},{""name"":""dissolved-oxygen_1L"",""value"":""23""},{""name"":""tss-180_1H"",""value"":""-874""},{""name"":""tss-180_1L"",""value"":""54""},{""name"":""tss-90_1H"",""value"":""-178""},{""name"":""tss-90_1L"",""value"":""19""},{""name"":""temperature_1H"",""value"":""-7414""},{""name"":""temperature_1L"",""value"":""16""},{""name"":""oil-water_1H"",""value"":""3379""},{""name"":""oil-water_1L"",""value"":""95""},{""name"":""conductivity-AC_1H"",""value"":""26137""},{""name"":""conductivity-AC_1L"",""value"":""22""},{""name"":""conductivity-DC_1H"",""value"":""-830""},{""name"":""conductivity-DC_1L"",""value"":""55""},{""name"":""water-quality_1H"",""value"":""-249""},{""name"":""water-quality_1L"",""value"":""17""}]}]"
315;2020/09/18 16:19:22;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""dissolved-oxygen_1H"",""value"":""-76090""},{""name"":""dissolved-oxygen_1L"",""value"":""39""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-174""},{""name"":""tss-90_1L"",""value"":""31""},{""name"":""temperature_1H"",""value"":""-7421""},{""name"":""temperature_1L"",""value"":""94""},{""name"":""oil-water_1H"",""value"":""3401""},{""name"":""oil-water_1L"",""value"":""19""},{""name"":""conductivity-AC_1H"",""value"":""25949""},{""name"":""conductivity-AC_1L"",""value"":""75""},{""name"":""conductivity-DC_1H"",""value"":""-796""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-238""},{""name"":""water-quality_1L"",""value"":""88""}]}]"
316;2020/09/18 16:19:29;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""dissolved-oxygen_1H"",""value"":""-76926""},{""name"":""dissolved-oxygen_1L"",""value"":""55""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-170""},{""name"":""tss-90_1L"",""value"":""43""},{""name"":""temperature_1H"",""value"":""-7429""},{""name"":""temperature_1L"",""value"":""72""},{""name"":""oil-water_1H"",""value"":""3422""},{""name"":""oil-water_1L"",""value"":""43""},{""name"":""conductivity-AC_1H"",""value"":""25762""},{""name"":""conductivity-AC_1L"",""value"":""28""},{""name"":""conductivity-DC_1H"",""value"":""-761""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-228""},{""name"":""water-quality_1L"",""value"":""59""}]}]"
